2015-12-18	-0.012636	0.084577	0.088740	0.075931	-0.394604	51216300.000000
2015-12-17	-0.010756	0.090334	0.096352	0.077980	-0.339544	27720500.000000
2015-12-16	0.017451	0.092923	0.111294	0.092601	0.541435	31192700.000000
2015-12-15	0.006250	0.093592	0.100403	0.083538	0.192713	25359500.000000
2015-12-14	0.012964	0.089043	0.105469	0.087729	0.394607	26398200.000000
2015-12-11	-0.014850	0.081286	0.087111	0.070929	-0.458839	26950900.000000
2015-12-10	0.002979	0.091648	0.104632	0.089051	0.091760	27655000.000000
2015-12-09	-0.008272	0.086481	0.101933	0.077467	-0.256946	25052200.000000
2015-12-08	-0.012256	0.079525	0.084295	0.069350	-0.385428	28419900.000000
2015-12-07	0.004690	0.082352	0.098645	0.082352	0.146822	33956200.000000
2015-12-04	0.030514	0.092663	0.124926	0.092005	0.926865	35685900.000000
2015-12-03	-0.013707	0.091324	0.092947	0.071841	-0.422136	28748300.000000
2015-12-02	-0.006218	0.089377	0.095509	0.082279	-0.192711	25851600.000000
2015-12-01	0.002970	0.093260	0.099410	0.086788	0.091774	16761500.000000
2015-11-30	0.002979	0.090349	0.095543	0.084831	0.091760	24902300.000000
2015-11-27	0.003587	0.091329	0.100451	0.090677	0.110123	9327100.000000
2015-11-25	0.001797	0.088395	0.093290	0.084805	0.055061	14601700.000000
2015-11-24	-0.002092	0.084164	0.093934	0.081233	-0.064233	17717500.000000
2015-11-23	-0.005942	0.089700	0.090348	0.082254	-0.183539	15273700.000000
2015-11-20	0.001190	0.093590	0.094886	0.087431	0.036703	20454600.000000
2015-11-19	0.002385	0.089050	0.096523	0.087426	0.073418	17963200.000000
2015-11-18	0.008419	0.089373	0.100185	0.081837	0.256954	22233800.000000
2015-11-17	0.006658	0.090690	0.105531	0.090360	0.201887	20367700.000000
2015-11-16	0.022594	0.091049	0.114658	0.086665	0.669907	23601600.000000
2015-11-13	-0.011624	0.088034	0.094700	0.077033	-0.348713	23626900.000000
2015-11-12	-0.006987	0.087052	0.087714	0.080101	-0.211071	17408400.000000
2015-11-11	0.003964	0.091362	0.096679	0.090032	0.119295	14038900.000000
2015-11-10	-0.001522	0.090364	0.091691	0.084059	-0.045881	19263300.000000
2015-11-09	-0.009650	0.083128	0.083456	0.076227	-0.293661	20434300.000000
2015-11-06	-0.005399	0.085778	0.087412	0.074012	-0.165181	21494500.000000
2015-11-05	-0.004182	0.090026	0.092304	0.082865	-0.128477	16142700.000000
2015-11-04	-0.004460	0.093912	0.094560	0.083544	-0.137653	17296100.000000
2015-11-03	0.000595	0.087755	0.094239	0.084837	0.018354	17702800.000000
2015-11-02	0.002984	0.095553	0.098480	0.085798	0.091769	25538700.000000
2015-10-30	-0.001192	0.091974	0.096196	0.088401	-0.036705	24581800.000000
2015-10-29	0.003890	0.091657	0.097852	0.085135	0.119299	17841800.000000
2015-10-28	0.006323	0.094622	0.102497	0.087075	0.192711	27816800.000000
2015-10-27	-0.013369	0.086787	0.088082	0.073513	-0.412955	24456000.000000
2015-10-26	-0.002371	0.090023	0.090346	0.081303	-0.073417	25419200.000000
2015-10-23	-0.006478	0.113445	0.114729	0.078790	-0.201890	46231400.000000
2015-10-22	0.010714	0.085160	0.107862	0.085160	0.330367	33298700.000000
2015-10-21	-0.004444	0.093898	0.095835	0.076140	-0.137652	27215000.000000
2015-10-20	0.003568	0.088404	0.096829	0.086136	0.110119	20014100.000000
2015-10-19	-0.005912	0.083258	0.085191	0.076494	-0.183536	28250800.000000
2015-10-16	0.010152	0.098160	0.101739	0.091327	0.312013	33237000.000000
2015-10-15	0.006613	0.091665	0.097233	0.087407	0.201891	19170400.000000
2015-10-14	0.001505	0.090028	0.095277	0.085764	0.045883	23682900.000000
2015-10-13	-0.002402	0.086101	0.089373	0.081847	-0.073412	22148600.000000
2015-10-12	0.004828	0.091673	0.095290	0.087399	0.146834	14204200.000000
2015-10-09	-0.007785	0.090352	0.093615	0.076650	-0.238608	19351300.000000
2015-10-08	0.008454	0.089371	0.099242	0.081475	0.256956	17305200.000000
2015-10-07	0.008526	0.097332	0.106291	0.095341	0.256947	21010300.000000
2015-10-06	-0.003590	0.107610	0.108271	0.099344	-0.108566	27867000.000000
2015-10-05	0.024203	0.116809	0.134079	0.116471	0.714740	27876700.000000
2015-10-02	0.003382	0.098840	0.109033	0.093743	0.099524	28505900.000000
2015-10-01	-0.001535	0.101903	0.107331	0.091386	-0.045240	30815500.000000
2015-09-30	0.015903	0.115291	0.127353	0.111155	0.461418	34815500.000000
2015-09-29	0.005329	0.108414	0.114997	0.103563	0.153805	33785200.000000
2015-09-28	-0.013300	0.102902	0.105638	0.089911	-0.389040	35924900.000000
2015-09-25	0.006852	0.110803	0.125605	0.107017	0.199045	27104200.000000
2015-09-24	-0.002795	0.099117	0.106326	0.096714	-0.081427	24741400.000000
2015-09-23	-0.002169	0.105981	0.107693	0.097418	-0.063332	15739200.000000
2015-09-22	-0.008907	0.097148	0.101562	0.090699	-0.262376	25518700.000000
2015-09-21	0.000307	0.105296	0.110050	0.101900	0.009050	19870300.000000
2015-09-18	-0.007016	0.101924	0.105633	0.092820	-0.208084	44627200.000000
2015-09-17	-0.004857	0.098249	0.112007	0.087512	-0.144760	37922100.000000
2015-09-16	0.002435	0.105296	0.113368	0.101932	0.072378	23514200.000000
2015-09-15	0.009524	0.109710	0.118199	0.104956	0.280466	22371700.000000
2015-09-14	-0.005196	0.105971	0.107322	0.098202	-0.153807	18504700.000000
2015-09-11	-0.000916	0.104621	0.106308	0.098883	-0.027137	17626900.000000
2015-09-10	-0.000915	0.104959	0.107319	0.097541	-0.027140	25602300.000000
2015-09-09	-0.010863	0.113968	0.117303	0.091288	-0.325705	22559100.000000
2015-09-08	0.017813	0.118535	0.126682	0.113782	0.524739	18851000.000000
2015-09-04	-0.014528	0.093253	0.096598	0.082213	-0.434269	29318900.000000
2015-09-03	0.006703	0.110347	0.119440	0.108663	0.199043	22833400.000000
2015-09-02	0.015470	0.127525	0.127525	0.111451	0.452366	24093000.000000
2015-09-01	-0.026506	0.085320	0.091646	0.070672	-0.796166	33048000.000000
2015-08-31	-0.002704	0.102307	0.104964	0.095999	-0.081432	22286500.000000
2015-08-28	-0.004485	0.101990	0.105626	0.094058	-0.135704	24154000.000000
2015-08-27	0.022943	0.116115	0.132345	0.109691	0.678549	42589900.000000
2015-08-26	0.027987	0.124760	0.141791	0.112595	0.805216	49631200.000000
2015-08-25	-0.017609	0.130564	0.130564	0.084808	-0.515700	50674200.000000
2015-08-24	-0.030258	0.065561	0.082448	0.025494	-0.913786	77231300.000000
2015-08-21	-0.016789	0.097157	0.105296	0.086739	-0.515693	41636700.000000
2015-08-20	-0.011933	0.099184	0.108512	0.092107	-0.370947	38363400.000000
2015-08-19	0.000291	0.103687	0.110122	0.096286	0.009048	21046100.000000
2015-08-18	0.003506	0.103036	0.111754	0.101744	0.108574	20538200.000000
2015-08-17	0.005286	0.102374	0.111139	0.100427	0.162853	21050600.000000
2015-08-14	0.007098	0.108565	0.113142	0.104315	0.217133	22759600.000000
2015-08-13	-0.006173	0.104971	0.110169	0.097823	-0.189995	35521100.000000
2015-08-12	-0.018182	0.080096	0.086794	0.067017	-0.569982	61974500.000000
2015-08-11	-0.003738	0.099575	0.111016	0.098622	-0.117617	35402700.000000
2015-08-10	0.016662	0.108204	0.123712	0.104973	0.515699	29179800.000000
2015-08-07	-0.000876	0.101099	0.105941	0.098840	-0.027143	25627600.000000
2015-08-06	-0.009546	0.104656	0.105935	0.085473	-0.298563	32734200.000000
2015-08-05	-0.000289	0.112008	0.113287	0.103058	-0.009049	22837600.000000
2015-08-04	-0.002308	0.109441	0.109760	0.100193	-0.072374	26249900.000000
2015-08-03	-0.002303	0.111977	0.114204	0.097660	-0.072382	29677600.000000
