2015-12-18	-0.027069	0.034302	0.040096	0.004862	-2.850349	96453300.000000
2015-12-17	-0.021196	0.041288	0.043426	0.013030	-2.280251	44772800.000000
2015-12-16	0.007693	0.040400	0.049018	0.019137	0.821281	56238500.000000
2015-12-15	-0.017692	0.029999	0.037912	0.015368	-1.922782	53323100.000000
2015-12-14	-0.006185	0.025823	0.030395	0.003968	-0.676354	64318700.000000
2015-12-11	-0.025738	0.026236	0.028018	0.005389	-2.888962	46886200.000000
2015-12-10	0.004757	0.038727	0.046783	0.033983	0.531411	29104200.000000
2015-12-09	-0.022076	0.029803	0.030240	0.007393	-2.521813	46361400.000000
2015-12-08	-0.000423	0.028317	0.037767	0.022542	-0.048309	34309500.000000
2015-12-07	-0.006301	0.034533	0.042184	0.024359	-0.724663	32084200.000000
2015-12-04	0.033247	0.035776	0.071353	0.034159	3.700600	57777000.000000
2015-12-03	-0.009288	0.037371	0.039507	0.016632	-1.043511	41569500.000000
2015-12-02	-0.009034	0.034967	0.041759	0.023854	-1.024185	33386600.000000
2015-12-01	-0.008115	0.038904	0.039429	0.022369	-0.927566	34852400.000000
2015-11-30	0.004159	0.036549	0.049023	0.034440	0.473442	39180300.000000
2015-11-27	-0.001864	0.037247	0.038299	0.031197	-0.212571	13046400.000000
2015-11-25	-0.007150	0.037840	0.038014	0.026610	-0.821273	21388300.000000
2015-11-24	0.009597	0.031276	0.049031	0.029430	1.091819	42803200.000000
2015-11-23	-0.012993	0.034707	0.038698	0.017964	-1.497642	32482500.000000
2015-11-20	0.004378	0.038627	0.044900	0.035577	0.502434	34287100.000000
2015-11-19	0.012704	0.038056	0.056674	0.030291	1.439666	43295800.000000
2015-11-18	0.031665	0.053811	0.069560	0.051444	3.478363	46674700.000000
2015-11-17	-0.004291	0.041675	0.042853	0.027172	-0.473442	27616900.000000
2015-11-16	0.016379	0.026123	0.052472	0.022622	1.777848	38106700.000000
2015-11-13	-0.029209	0.030317	0.033626	0.004111	-3.265816	45812400.000000
2015-11-12	-0.003359	0.036304	0.041296	0.030867	-0.376824	32525600.000000
2015-11-11	-0.005652	0.031422	0.040728	0.021141	-0.637695	45218000.000000
2015-11-10	-0.031517	0.003464	0.013507	-0.003746	-3.671615	59127900.000000
2015-11-09	-0.004048	0.034112	0.041379	0.026333	-0.473443	33871400.000000
2015-11-06	0.001158	0.036594	0.042585	0.032400	0.135270	33042300.000000
2015-11-05	-0.004610	0.038120	0.045276	0.023892	-0.541092	39552700.000000
2015-11-04	-0.004650	0.044146	0.049997	0.031341	-0.548401	44886100.000000
2015-11-03	0.011471	0.036052	0.059211	0.035280	1.337326	45519000.000000
2015-11-02	0.014058	0.050705	0.055576	0.040354	1.616310	32203300.000000
2015-10-30	-0.008546	0.043364	0.045348	0.030084	-0.990952	49365300.000000
2015-10-29	0.010564	0.034430	0.051772	0.030683	1.212250	51227300.000000
2015-10-28	0.041205	0.060993	0.082498	0.053099	4.541085	85551400.000000
2015-10-27	-0.006332	0.040479	0.050758	0.027766	-0.702340	69884400.000000
2015-10-26	-0.031911	0.030669	0.031105	0.003087	-3.655960	66333800.000000
2015-10-23	0.030996	0.050196	0.072964	0.046867	3.444298	59366900.000000
2015-10-22	0.015295	0.044605	0.055295	0.042504	1.674057	41654100.000000
2015-10-21	-0.000088	0.041499	0.055934	0.038758	-0.009613	41795200.000000
2015-10-20	0.018258	0.035769	0.062096	0.030932	1.962677	48778800.000000
2015-10-19	0.006214	0.037151	0.046044	0.030692	0.663841	29759200.000000
2015-10-16	-0.007331	0.038654	0.040698	0.027039	-0.788933	39232600.000000
2015-10-15	0.014972	0.046188	0.057222	0.042038	1.587471	37673500.000000
2015-10-14	-0.014134	0.034749	0.036887	0.018663	-1.520118	44462400.000000
2015-10-13	0.001703	0.032133	0.047314	0.030829	0.182808	33049300.000000
